Split,Random_Seed,Output,Model,MSE,RMSE,MAE,R2
2,671156,tmp,Decision Tree,0.0001377522077053413,0.011736788645338269,0.006301599088955931,0.9831054616530769
2,671156,tmp,Random Forest,2.7167386545641296e-05,0.0052122343141537,0.0023623565958258157,0.9966680718848238
2,671156,tmp,Extra Trees,1.4744161862197683e-32,1.2142554040315276e-16,8.06228248150714e-17,1.0
2,671156,tmp,Gradient Boosting,0.00042551387560133105,0.02062798767697254,0.013258367239608186,0.9478131014504544
2,671156,tmp,AdaBoost,0.002026706632540724,0.04501895859013982,0.040504024432730615,0.7514357592390505
2,671156,tmp,Hist Gradient Boosting,6.446372671874818e-05,0.008028930608664405,0.005050378361882571,0.9920938842202437
2,671156,tmp,KNN,0.00015812882055419791,0.012574928252447324,0.005730917885287713,0.9806063839766465
2,671156,tmp,SVR,0.0009059862773981678,0.03009960593426711,0.01565641287379558,0.88888584683862
2,671156,tmp,Bagging,2.7592282955052942e-05,0.005252835706078474,0.0023646992977293937,0.9966159607150512
2,671156,tmp,MLP Neural Network,0.00030375292770725717,0.01742850905003802,0.009165878798695872,0.962746401160281
2,671156,tmp,XGBoost,6.041763592651079e-06,0.002457999917138135,0.00176704078512718,0.9992590114641399
2,671156,tmp,LightGBM,6.19505329114898e-05,0.007870866083950977,0.005018339087428753,0.9924021133938973
2,671156,flow,Linear Regression,0.034774327764573974,0.18647875955339785,0.1472041369681753,0.48222228365167075
2,671156,flow,Ridge Regression,0.0347743392330895,0.18647879030358788,0.14719674082223078,0.48222211288944006
2,671156,flow,Lasso Regression,0.040222575945459596,0.2005556679464821,0.15739211367745454,0.4010997521020676
2,671156,flow,ElasticNet,0.037249087304190326,0.19300022617652635,0.15020863239108648,0.44537396981484123
2,671156,flow,Decision Tree,0.007870974020855593,0.0887185100238704,0.05933343479291224,0.8828039184093898
2,671156,flow,Random Forest,0.0009623839280586366,0.031022313389859186,0.023548934739906685,0.9856704360787623
2,671156,flow,Extra Trees,1.3676630575402971e-31,3.698192879691779e-16,2.4003608846561314e-16,1.0
2,671156,flow,Gradient Boosting,0.010295683148757952,0.10146764582248842,0.07984087942200027,0.8467008378968393
2,671156,flow,AdaBoost,0.020167954885934807,0.1420139249719365,0.11506167041964005,0.6997061253073691
2,671156,flow,Hist Gradient Boosting,0.003537620148722092,0.05947789630377063,0.04661790382384581,0.9473260592033876
2,671156,flow,KNN,0.004851409688195473,0.06965206162200421,0.05247946317822706,0.9277641872351867
2,671156,flow,SVR,0.014929606927212393,0.12218677067183825,0.09061165752677636,0.7777033151270485
2,671156,flow,Bagging,0.0009709011998997862,0.031159287538385504,0.023619739634936236,0.9855436168461006
2,671156,flow,MLP Neural Network,0.00817628925923301,0.09042283593889881,0.07012839580383194,0.8782578800800894
2,671156,flow,XGBoost,0.0008558804318661905,0.029255434227954822,0.02210448881219721,0.9872562363109041
